,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.20098383696416022,0.0758959943780745,0.17662215975638323,0.08620285781213399,0.1435933473881471,0.026469899273834623,0.1302412743031155,0.15999063012415085
insula-rh,0.08839933073061908,0.23340769659788066,0.14361405465699945,0.1090351366424986,0.09537088678192973,0.1539319576129392,0.1079196876742889,0.06832124930284439
lateralorbitofrontal-rh,0.1552294336502687,0.10789582472095907,0.19946258784621745,0.08536585365853659,0.12422488631665977,0.06862339809838776,0.12443158329888383,0.13476643241008682
medialorbitofrontal-lh,0.0897117296222664,0.09691848906560636,0.10039761431411531,0.26093439363817095,0.12276341948310139,0.05666003976143141,0.2000497017892644,0.07256461232604373
medialorbitofrontal-rh,0.149541965833127,0.08541718247090864,0.14657093339935628,0.12354543203763307,0.19856400099034416,0.02129239910869027,0.15053230997771724,0.12453577618222332
parahippocampal-rh,0.04008667388949079,0.19934994582881907,0.11917659804983749,0.0830624774286746,0.030335861321776816,0.4218129288551824,0.0816179126038281,0.024557602022390754
rostralanteriorcingulate-lh,0.11806451612903225,0.08430107526881721,0.1270967741935484,0.1750537634408602,0.13096774193548388,0.048602150537634406,0.21763440860215053,0.09827956989247312
rostralanteriorcingulate-rh,0.18656513462061464,0.06799020940984499,0.17922219200435138,0.0813162904541746,0.13924394887136252,0.019037258634756596,0.12673375033995105,0.19989121566494425
