,frontalpole-rh,inferiortemporal-rh,lingual-rh,paracentral-lh,parahippocampal-rh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.42105263157894735,0.0,0.21052631578947367,0.0,0.3684210526315789,0.0,0.0,0.0
inferiortemporal-rh,0.06060606060606061,0.8181818181818182,0.0,0.12121212121212122,0.0,0.0,0.0,0.0
lingual-rh,0.17647058823529413,0.0,0.45588235294117646,0.0,0.27941176470588236,0.0,0.08823529411764706,0.0
paracentral-lh,0.0,0.16216216216216217,0.0,0.8108108108108109,0.0,0.0,0.02702702702702703,0.0
parahippocampal-rh,0.3076923076923077,0.0,0.2948717948717949,0.0,0.3974358974358974,0.0,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.09090909090909091,0.06818181818181818,0.0,0.0,0.8409090909090909,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
