,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.18446601941747573,0.1941747572815534,0.009708737864077669,0.0970873786407767,0.0,0.18446601941747573,0.1650485436893204,0.1650485436893204
parstriangularis-rh,0.16964285714285715,0.25892857142857145,0.008928571428571428,0.08928571428571429,0.0,0.16964285714285715,0.15178571428571427,0.15178571428571427
rostralmiddlefrontal-lh,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.23809523809523808,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616
superiorparietal-lh,0.12643678160919541,0.12643678160919541,0.05747126436781609,0.3218390804597701,0.0,0.12643678160919541,0.12643678160919541,0.11494252873563218
superiorparietal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.16101694915254236,0.1694915254237288,0.00847457627118644,0.0847457627118644,0.0,0.22033898305084745,0.1440677966101695,0.211864406779661
superiortemporal-rh,0.15384615384615385,0.15384615384615385,0.008547008547008548,0.08547008547008547,0.0,0.15384615384615385,0.26495726495726496,0.1794871794871795
supramarginal-rh,0.13385826771653545,0.13385826771653545,0.0,0.06299212598425197,0.0,0.1968503937007874,0.14173228346456693,0.33070866141732286
