,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2
Fz,0.01577183312640343,0.026363510738624384,-0.020916519458140517,-0.01976422954558655,0.05038002620187035,0.057921311961315086,0.0,-0.03471689847771328,0.05457170356111646,0.0,0.004234841193455245,0.011453320500481232,-0.01296603633414563,0.0032723772858517805,0.031131022105891266,0.0006737247353224255,0.0,-0.010579988065911332,-0.04026484780558545,0.03625527017766951,0.0046198267564966315,0.0,0.006544754571703561,0.0,-0.0031759938670463256,0.0,-0.002813649553304383,0.023521675570503088,0.028114138880453464,0.01867179980750722,0.0,0.0,0.0,-0.037126273135472565,-0.044583212862843676,0.0,-0.03427883035812069,0.0,0.0,-0.018224150265375896,0.0,-0.029898149162194722,0.009720885466794995,-0.0020209001498770595,-0.005366334465009309,0.007699711260827719,-0.016756105574416823,0.024911877791221747,-0.005518330188891052,0.0024762759656287298,0.0,0.0,-0.01434673091665754,0.0,-0.02365567845800022,-0.015441901215639032,0.0035505863798971776,0.0,0.0,-0.02944571417910346
F3,0.04071222453467947,-0.0431309871732424,-0.007196969696969697,-0.013174087440405024,0.06830746579285303,0.04812174349436892,0.0,-0.009848484848484848,0.024739110540376974,0.0,0.0,-0.012121212121212121,-0.04071969696969697,0.0,0.017405146201419947,0.0011365481409319695,0.0,0.0,-0.01893939393939394,-0.002433799760882079,0.0,0.0,0.004221464523461601,-0.01628787878787879,-0.00849551284889814,-0.028977272727272727,-0.005978224770845326,0.04146020605470191,0.0450572148666401,0.025815879201169022,0.0,0.0,0.0,-0.013446969696969697,-0.01837121212121212,-0.016666666666666666,-0.013446969696969697,0.0,0.0,0.01581370204726268,0.0,-0.00625,0.010391297288520864,-0.028541472936869917,0.0,0.0,-0.007196969696969697,0.025306738844853797,-0.05135038893563004,-0.022537878787878787,0.0,0.0,-0.020454545454545454,0.0,0.0,-0.003409090909090909,0.03482883511195737,0.0,0.0,0.005658109344787377
F7,-0.005251478900088376,-0.0039390484088317615,0.06074299505997777,-0.026086812078066055,0.0,-0.004309122821420489,0.0,-0.01233544106976262,0.0,0.009805294859223981,0.0,0.0,0.0,-0.005864649236699566,-0.009279012947493356,0.0,0.0,0.0038144657408044833,-0.014087265047869293,-0.0024918130819148593,0.0053228743521501615,-0.017622058671089458,0.0,0.0,0.0,0.0,-0.0018658650357624132,-0.004516760601465955,0.009945370500070038,0.0,0.09258999859924359,0.0,0.0,0.07426436729653854,-0.04557872881914957,-0.030061158909505545,-0.006012231781901109,0.0,0.0,-0.011817145226495284,0.0,-0.006530527625168446,0.0,0.0,0.011346126908530606,0.03095671662697857,-0.026122110500673784,0.0018209833309987392,0.0,0.013587337162067517,0.0,0.0,-0.011609826889188348,0.0,-0.04861615009847621,-0.006530527625168446,-0.04200065070485839,0.0,0.05182798711304104,-0.023496131468575703
FT9,-0.01279877162230103,-0.006469704999116765,-0.038408883997119295,0.012484203660674237,0.0082005082005082,-0.005826641120758768,0.0,-0.028840378840378843,0.007161007161007161,0.0,0.0,0.0,-0.013461538461538462,-0.005638783579960054,0.021207859443153558,0.007654940007881183,0.0,-0.030995475113122173,0.009677211147799382,0.07250825486119604,0.0012705012705012705,-0.006561085972850679,0.0,0.0,0.0,0.0,0.011610479257538083,0.01514682102917397,0.0082005082005082,0.0,0.010510510510510511,0.0,0.0,-0.032465044229750106,-0.050812577283165516,-0.010009783539195304,-0.018479678773796422,0.0,0.0,0.017136820077996544,0.0,-0.02680995475113122,0.025294525294525295,0.0,0.0,0.04146454146454146,-0.013122171945701358,0.019986955281072926,0.02942976913565149,0.06618156618156618,0.0,0.0,-0.01764705882352941,0.0,-0.02775671599201011,0.01430944519179813,-0.014931786990610527,0.0,0.0,-0.03840039134156781
FC5,0.09113935267701809,0.021196450907841335,0.0,0.012685367160979096,-0.0281111991152721,0.04400276633897495,0.0,0.0,-0.04937707062154942,0.0,0.0,0.0,-0.08518693800283957,-0.014671083767155703,-0.08607038064895321,0.011434697159192424,0.0,0.0,0.0,0.0007146685724495265,0.0,0.0,0.0,0.0,0.0,-0.07099993818945499,0.003752010005360014,0.059568454163929516,0.058781490083973556,0.03966410577094872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07218152581740218,0.0,0.0,0.006074682865820975,-0.02132793571973898,0.0,0.0,0.0,0.05127747007325353,-0.11733713069362,-0.02082347373402745,0.0,-0.02736727411522348,-0.012304779933743492,0.0,0.0,0.0,0.03841343576916205,0.0,0.0,0.022690727175272467
FC1,0.08453696682550224,0.03429209278700649,-0.02016248222676268,-0.01826134154235203,0.05257311534310718,0.041098707296724546,0.0,0.0,-0.012909387707826979,0.0,0.0,0.0,-0.002617801047120419,0.0,-0.0192051253280923,0.0,0.0,0.0,-0.032603522132317944,-0.01213707758210376,0.007921419518377694,0.0,-0.0031882488210997362,-0.019990480723465015,0.0,-0.031413612565445025,-0.03365264835563245,0.06602459810012615,0.038088794098289844,0.019086888433234462,0.0,0.0,-0.013802950975725845,-0.008567348881485007,-0.019990480723465015,0.0,-0.004521656354117087,0.0,0.0,0.02708243222944714,0.0,0.0,0.020350922277942364,-0.05283198476915754,0.0,0.0,-0.026653974297953357,-0.017479379425211845,-0.06243963735055248,-0.014754878629224179,0.0016448350685804147,0.0,0.014479570655291795,-0.01546882436934793,0.0,0.010456273764258554,0.04654265667444255,0.0,0.0,-0.021526429263872774
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,-0.06219440641502053,-0.01056131429689028,-0.023274007432035986,-0.044130617395520245,0.0,0.0,0.0,0.22389620377676517,0.0,-0.008214355564247995,0.0280970625798212,0.0,0.0,0.0,0.0,0.0,0.0,-0.036573440250342266,-0.008757008591777304,0.0003012379982510194,0.0,0.06098339719029374,0.0,0.0,-0.01193037355759828,0.0,-0.016233131234109133,0.0,0.0,0.0,0.06480163877467572,-0.001173479366321142,0.02586206896551724,-0.026267279034060127,-0.04244083708194798,-0.005867396831605711,-0.0678662233522394,0.0,0.0,-0.03872481908859769,0.016922094508301407,-0.019866408691040963,0.0,0.0,0.0,0.0,0.09865900383141762,0.03863346104725415,-0.025229806375904558,0.0,0.01002153377100267,0.0,-0.0142303731329676,0.010217113665389528,-0.015403852499288741,-0.021513788382554272,-0.04468557222355856,0.0,0.017938647861022873,-0.05119497317208358
TP9,0.07525459595291628,0.015083340924860869,0.0,0.008464488824229599,-0.002698205653205117,-0.005795080638645422,0.0,0.0,0.03703337947249549,0.012696733236344399,0.004629017325750562,0.007998508338002386,-0.013099663657284474,0.0011903187409072875,0.006297303791439467,0.029890226160560772,0.0,0.0,0.004893532601507737,0.012564475598465812,0.00899351937574395,0.0030419256712075123,-0.013984776066560452,0.0,0.025525724110567385,-0.05787223378374212,0.016735613189043506,-0.003186404673393521,0.015341885993916149,0.060581911598845004,0.0,-0.0564701717118074,-0.04938927243759957,0.0,0.0,0.0,0.0,0.008861261737865361,0.0,0.06850945642110833,-0.011929713856889556,0.0,-0.031155956806514427,-0.07930000801412453,-0.0028323597096831295,0.0,-0.006549831828642237,0.009907054651436037,-0.04041010497051549,0.0,-0.020711630377057887,-0.017171180739953974,0.0,0.0,0.016267689459066263,0.007935458272715249,0.0,-0.04213144433183776,0.0,-0.0030093821915383252
CP5,0.0,0.0,0.02260596546310832,0.0,0.0,0.0,0.0,-0.02617801047120419,0.030141287284144426,-0.11546968364470234,0.0,0.0,0.0,0.0,0.0,0.0,0.0565149136577708,0.0,0.0,0.0,0.029827315541601257,-0.08727448691921391,0.0,0.0,0.05464711055586148,0.08131868131868132,0.0,0.0,0.0,0.08571428571428572,0.0,-0.007431554982041143,-0.10526868419538576,0.00816326530612245,0.010675039246467817,-0.07913957769978712,0.0,0.04950335752504788,0.0,0.0,0.0,-0.015706806282722512,0.0,0.0,0.04144427001569859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007198952879581152,0.0,0.0,0.0,-0.022041514954753545,-0.007671965282286898,0.00282574568288854
