,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.205,0.16,0.0,0.125,0.125,0.155,0.135,0.095
caudalmiddlefrontal-rh,0.09016393442622951,0.22131147540983606,0.04371584699453552,0.15027322404371585,0.1448087431693989,0.16393442622950818,0.10109289617486339,0.08469945355191257
parsopercularis-lh,0.0,0.1717171717171717,0.46464646464646464,0.12121212121212122,0.13131313131313133,0.1111111111111111,0.0,0.0
rostralmiddlefrontal-lh,0.08169934640522876,0.18627450980392157,0.032679738562091505,0.26143790849673204,0.13398692810457516,0.16666666666666666,0.08496732026143791,0.05228758169934641
rostralmiddlefrontal-rh,0.0847457627118644,0.18305084745762712,0.03728813559322034,0.13898305084745763,0.21694915254237288,0.13898305084745763,0.11186440677966102,0.08813559322033898
superiorfrontal-lh,0.10877192982456141,0.20701754385964913,0.031578947368421054,0.1649122807017544,0.12982456140350876,0.23157894736842105,0.08070175438596491,0.0456140350877193
superiortemporal-lh,0.12562814070351758,0.1708542713567839,0.0,0.12060301507537688,0.1507537688442211,0.11055276381909548,0.18592964824120603,0.135678391959799
supramarginal-lh,0.10759493670886076,0.17088607594936708,0.0,0.0949367088607595,0.15822784810126583,0.08227848101265822,0.189873417721519,0.1962025316455696
