,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111
caudalmiddlefrontal-rh,0.02702702702702703,0.2972972972972973,0.0,0.0,0.32432432432432434,0.0,0.2972972972972973,0.05405405405405406
parsopercularis-lh,0.0,0.0,0.6842105263157895,0.2236842105263158,0.09210526315789473,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.38636363636363635,0.6136363636363636,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.18181818181818182,0.13636363636363635,0.0,0.5151515151515151,0.0,0.16666666666666666,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-lh,0.0,0.2033898305084746,0.0,0.0,0.22033898305084745,0.0,0.4745762711864407,0.1016949152542373
supramarginal-lh,0.02857142857142857,0.02857142857142857,0.0,0.0,0.05714285714285714,0.0,0.22857142857142856,0.6571428571428571
