,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.3170731707317073,0.0,0.0,0.0,0.25,0.15853658536585366,0.0975609756097561,0.17682926829268292
inferiorparietal-rh,0.014285714285714285,0.24285714285714285,0.0,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.0,0.18571428571428572
parsopercularis-lh,0.0,0.0,0.7101449275362319,0.2898550724637681,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0962962962962963,0.16296296296296298,0.3925925925925926,0.11851851851851852,0.11851851851851852,0.0,0.1111111111111111
rostralmiddlefrontal-lh,0.1902654867256637,0.05752212389380531,0.0,0.07964601769911504,0.26991150442477874,0.16371681415929204,0.05752212389380531,0.18141592920353983
rostralmiddlefrontal-rh,0.1588235294117647,0.07647058823529412,0.0,0.09411764705882353,0.21176470588235294,0.23529411764705882,0.029411764705882353,0.19411764705882353
superiortemporal-lh,0.14563106796116504,0.0,0.0,0.0,0.11650485436893204,0.04854368932038835,0.36893203883495146,0.32038834951456313
supramarginal-lh,0.1291866028708134,0.05263157894736842,0.0,0.06698564593301436,0.1722488038277512,0.14832535885167464,0.15789473684210525,0.2727272727272727
