,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,posteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
insula-lh,0.13861386138613863,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.13861386138613863,0.12871287128712872,0.07920792079207921,0.12871287128712872
insula-rh,0.13636363636363635,0.13636363636363635,0.10909090909090909,0.13636363636363635,0.11818181818181818,0.13636363636363635,0.09090909090909091,0.13636363636363635
isthmuscingulate-rh,0.13095238095238096,0.11904761904761904,0.17857142857142858,0.11904761904761904,0.15476190476190477,0.11904761904761904,0.05952380952380952,0.11904761904761904
lateralorbitofrontal-rh,0.13636363636363635,0.13636363636363635,0.10909090909090909,0.13636363636363635,0.11818181818181818,0.13636363636363635,0.09090909090909091,0.13636363636363635
parahippocampal-rh,0.13186813186813187,0.12087912087912088,0.16483516483516483,0.12087912087912088,0.15384615384615385,0.12087912087912088,0.06593406593406594,0.12087912087912088
posteriorcingulate-lh,0.13636363636363635,0.13636363636363635,0.10909090909090909,0.13636363636363635,0.11818181818181818,0.13636363636363635,0.09090909090909091,0.13636363636363635
rostralanteriorcingulate-rh,0.11363636363636363,0.13636363636363635,0.07954545454545454,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.125
temporalpole-rh,0.14285714285714285,0.13333333333333333,0.11428571428571428,0.13333333333333333,0.12380952380952381,0.13333333333333333,0.08571428571428572,0.13333333333333333
