,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07089499647639183,0.00408738548273432,0.010007047216349542,0.018604651162790697,0.008033826638477801,0.010852713178294573,0.017618040873854827,0.02142353770260747,0.014658210007047217,0.019027484143763214,0.008033826638477801,0.016772374911909797,0.007047216349541931,0.010993657505285413,0.0266384778012685,0.00507399577167019,0.015785764622973927,0.014517265680056377,0.01916842847075405,0.012684989429175475,0.012825933756166315,0.017054263565891473,0.023960535588442564,0.011698379140239605,0.012966878083157152,0.008738548273431995,0.009725158562367865,0.021846370683579985,0.008597603946441155,0.005919661733615222,0.008738548273431995,0.017899929527836506,0.017618040873854827,0.03269908386187456,0.018040873854827343,0.008879492600422832,0.018886539816772376,0.010007047216349542,0.007610993657505285,0.024242424242424242,0.021141649048625793,0.02748414376321353,0.020155038759689922,0.02466525722339676,0.013107822410147992,0.01930937279774489,0.0008456659619450317,0.023678646934460888,0.025088090204369275,0.005637773079633545,0.014658210007047217,0.012121212121212121,0.017899929527836506,0.013671599718111346,0.030162085976039463,0.007329105003523608,0.013953488372093023,0.048907681465821,0.012403100775193798,0.009584214235377026,0.008315715292459478
Fz,0.0027031454783748364,0.054882044560943644,0.026294233289646134,0.013761467889908258,0.009501965923984272,0.01384338138925295,0.017775229357798166,0.010075360419397116,0.007454128440366973,0.01687418086500655,0.0276867627785059,0.014826343381389252,0.015235910878112713,0.025802752293577983,0.011140235910878113,0.02367300131061599,0.016218872870249017,0.01679226736566186,0.007945609436435125,0.006634993446920053,0.026703800786369594,0.01474442988204456,0.016055045871559634,0.014334862385321102,0.01924967234600262,0.0031946264744429883,0.01924967234600262,0.014416775884665793,0.01834862385321101,0.02244429882044561,0.009092398427260813,0.02211664482306684,0.019167758846657928,0.0054882044560943645,0.016055045871559634,0.011795543905635648,0.0072903014416775885,0.021461336828309304,0.012368938401048492,0.014416775884665793,0.015645478374836173,0.018922018348623854,0.01064875491480996,0.010566841415465269,0.02285386631716907,0.015727391874180863,0.019167758846657928,0.01884010484927916,0.01703800786369594,0.022771952817824376,0.02244429882044561,0.02170707732634338,0.013597640891218872,0.015235910878112713,0.014334862385321102,0.013433813892529489,0.02244429882044561,0.00655307994757536,0.018676277850589777,0.013188073394495414,0.019085845347313238
F3,0.0057186427754479605,0.02409454822722074,0.05863515059092642,0.0236370568051849,0.020434616850934045,0.00907357987037743,0.012276019824628288,0.009378574151734655,0.022035836828059475,0.01913839115516584,0.013648494090735798,0.007091117041555471,0.014639725505146778,0.023942051086542127,0.003431185665268776,0.029355699580632864,0.027754479603507434,0.019595882577201677,0.012657262676324818,0.009226077011056042,0.017994662600076247,0.020510865421273353,0.006862371330537552,0.00968356843309188,0.01814715974075486,0.011971025543271063,0.019443385436523065,0.012733511246664124,0.021425848265345025,0.019595882577201677,0.014487228364468167,0.03515059092642013,0.016622188333968738,0.008921082729698817,0.0051849027830728174,0.00670987418985894,0.014487228364468167,0.014334731223789554,0.021044605413648495,0.01677468547464735,0.011208539839878002,0.013648494090735798,0.02272207396111323,0.004041174227983225,0.013343499809378575,0.010141059855127716,0.015707205489897066,0.01776591688905833,0.0173846740373618,0.026153259626382007,0.02783072817384674,0.011894776972931757,0.005871139916126572,0.02035836828059474,0.012886008387342737,0.011437285550895921,0.01814715974075486,0.009836065573770493,0.02546702249332825,0.014487228364468167,0.01181852840259245
F7,0.012969283276450512,0.015797172111165284,0.030716723549488054,0.05704534373476353,0.018820087762067284,0.0022428083861530963,0.01803998049731838,0.013846903949293029,0.03920039005363237,0.014041930765480253,0.010921501706484642,0.004193076548025354,0.006728425158459288,0.016187225743539736,0.007996099463676255,0.018527547537786446,0.02106289614822038,0.015797172111165284,0.017162359824475865,0.010238907849829351,0.010043881033642127,0.015797172111165284,0.019210141394441736,0.014041930765480253,0.018137493905411993,0.0098488542174549,0.019502681618722574,0.017844953681131155,0.0166747927840078,0.016967333008288638,0.008288639687957094,0.023013164310092638,0.013846903949293029,0.013846903949293029,0.007703559239395417,0.0026328620185275477,0.03686006825938567,0.016479765967820574,0.024865919063871283,0.024865919063871283,0.013261823500731351,0.015504631886884447,0.015699658703071672,0.015017064846416382,0.011701608971233545,0.01764992686494393,0.015797172111165284,0.016869819600195027,0.011701608971233545,0.028961482203803023,0.01462701121404193,0.018235007313505608,0.008776206728425159,0.010336421257922964,0.019795221843003412,0.012286689419795221,0.017064846416382253,0.02203803022915651,0.013164310092637738,0.008776206728425159,0.010726474890297415
FT9,0.005137449301487156,0.010274898602974312,0.024155024785939613,0.01694456962595764,0.05308697611536728,0.011536728255971159,0.013429472735466427,0.0032447048219918883,0.01721496169445696,0.02622803064443443,0.005497972059486255,0.01252816584046868,0.016403785488958992,0.02821090581342947,0.0,0.029112212708427218,0.026678684091933302,0.018657052726453356,0.014150518251464624,0.00694006309148265,0.014871563767462822,0.028481297881928797,0.0031545741324921135,0.0,0.027309598918431727,0.009193330328977017,0.021270842721946823,0.004326273095989184,0.02965299684542587,0.03145561063542136,0.019558359621451103,0.028120775123929697,0.023433979269941414,0.0,0.020369535826949076,0.005948625506985128,0.01721496169445696,0.024966200991437586,0.02965299684542587,0.015772870662460567,0.008832807570977918,0.0034249662009914377,0.025506985128436233,0.0,0.01721496169445696,0.0011716989634970709,0.01775574583145561,0.01928796755295178,0.005047318611987382,0.024245155475439387,0.024425416854438938,0.0027039206849932404,0.007390716538981523,0.02604776926543488,0.006038756196484903,0.02965299684542587,0.019197836863452004,0.0076611086074808476,0.02893195132942767,0.013789995493465525,0.017485353762956287
FC5,0.008018327605956471,0.017598667083203165,0.012704363219827137,0.0021868166198063107,0.013953972716859315,0.05414974487139436,0.022701239196084556,0.010309278350515464,0.0,0.021868166198063105,0.016244923461418308,0.02280537332083724,0.012808497344579818,0.023326043944600645,0.012391960845569093,0.026866604186191814,0.019785483703009477,0.017494532958450486,0.003957096740601895,0.01509944808913881,0.01936894720399875,0.014058106841611996,0.008330729980214516,0.013953972716859315,0.013849838592106633,0.008955534728730605,0.011871290221805686,0.014162240966364677,0.019056544829740705,0.019785483703009477,0.02728314068520254,0.023326043944600645,0.01926481307924607,0.00645631573466625,0.011767156097053004,0.04488180776840571,0.0006248047485160887,0.016244923461418308,0.001353743621784859,0.015203582213891492,0.014578777465375404,0.02072269082578361,0.01707799645943976,0.003957096740601895,0.010934083099031553,0.020202020202020204,0.014162240966364677,0.011558887847547642,0.02509632406539623,0.01926481307924607,0.034884931792148285,0.020410288451525566,0.014787045714880766,0.025408726439654274,0.013849838592106633,0.010413412475268145,0.011767156097053004,0.003957096740601895,0.02738727480995522,0.016973862334687076,0.0185358742059773
FC1,0.011079373322946421,0.019042672898814162,0.014628235090452696,0.01661905998441963,0.013070198216913355,0.01912923050289968,0.05245390807582446,0.011512161343374015,0.009261663637150523,0.009175106033065004,0.010992815718860903,0.018696442482472084,0.006578377910499437,0.019302345711070718,0.017484636025274822,0.02614039643382671,0.008482645200380853,0.022158746645892843,0.0021639401021379726,0.008569202804466372,0.013935774257768546,0.012118064571972648,0.010992815718860903,0.020167921751925905,0.02077382498052454,0.000952133644940708,0.013243313425084394,0.012637410196485762,0.019994806543754868,0.0224184194581494,0.009694451657578118,0.018956115294728643,0.017138405608932743,0.012377737384229204,0.024409244352116333,0.01765775123344586,0.009001990824893967,0.019994806543754868,0.007097723535012551,0.02449580195620185,0.022072189041807324,0.023543668311261146,0.01436856227819614,0.009088548428979486,0.015493811131307886,0.023630225915346664,0.018436769670215528,0.008569202804466372,0.02458235956028737,0.021552843417294208,0.031766640699385444,0.020254479356011424,0.011079373322946421,0.02146628581320869,0.012377737384229204,0.020427594564182465,0.019302345711070718,0.01350298623734095,0.02544793560114256,0.007011165930927032,0.011425603739288496
C3,0.014712999709611848,0.01180911818797793,0.012002710289420192,0.013454651050237151,0.003484657825960701,0.009292420869228536,0.012389894492304715,0.0573032620269093,0.022843867970186817,0.008614848514180621,0.01490659181105411,0.032523473042299876,0.012099506340141323,0.012486690543025845,0.022650275868744556,0.013067466847352629,0.0024199012680282644,0.027296486303358822,0.013745039202400541,0.020520762752879684,0.012873874745910367,0.0040654341302874845,0.0338786177523957,0.03174910463653083,0.0199399864485529,0.009486012970670797,0.008711644564901751,0.020714354854321944,0.01810086148485142,0.013261058948794889,0.01335785499951602,0.01490659181105411,0.005614170941825573,0.036492111121866226,0.018197657535572547,0.008518052463459491,0.019068821992062723,0.002710289420191656,0.0,0.03020036782499274,0.005807763043267834,0.015293776013938632,0.0039686380795663535,0.03329784144806892,0.011518730035814538,0.03223308489013648,0.020714354854321944,0.012099506340141323,0.02536056528893621,0.005130190688219921,0.012293098441583583,0.028167650759849,0.015971348368986546,0.00667892749975801,0.02516697318749395,0.012293098441583583,0.012002710289420192,0.02526376923821508,0.009002032717065143,0.015777756267544286,0.012486690543025845
T7,0.01143528908838303,0.009297851875601153,0.030885967724698087,0.04189376937052474,0.020840012824623277,0.0,0.01122154536710484,0.02607673399593887,0.06059634498236614,0.012931495137330341,0.009511595596879342,0.008549748851127498,0.0037405151223682803,0.010900929785187561,0.0038473869830073742,0.019130063054397777,0.016137650956503154,0.021801859570375122,0.015923907235224966,0.012397135834134872,0.00833600512984931,0.013893341883082184,0.023618681201239715,0.0238324249225179,0.01635139467778134,0.01891631933311959,0.01432082932563856,0.015817035374585873,0.02009190980014962,0.015282676071390403,0.01635139467778134,0.029496633536389868,0.006732927220262905,0.026290477717217056,0.006732927220262905,0.0,0.03644330447793096,0.010900929785187561,0.025008015389547934,0.031740942609810835,0.009618467457518435,0.009939083039435716,0.016030779095864058,0.01784760072672865,0.006091696056428343,0.02671796515977343,0.014534573046916747,0.009618467457518435,0.015710163513946777,0.0289622742331944,0.012931495137330341,0.019343806775675966,0.007053542802180186,0.007267286523458373,0.016137650956503154,0.014107085604360373,0.008442876990488405,0.021908731431014215,0.011969648391578498,0.01058031420327028,0.007908517687292936
TP9,0.010006874952257275,0.016194331983805668,0.019631808112443663,0.010770758536399052,0.022458177373768238,0.015583225116492247,0.007944389275074478,0.006645787182033458,0.009013826292872966,0.055381559850278816,0.01741654571843251,0.013749904514551983,0.011992972271025895,0.034985868153693374,0.005652738522649148,0.025284546635092813,0.028416469330074096,0.013673516156137804,0.027805362462760674,0.004965243296921549,0.025819265143992055,0.03475670307845084,0.00954854480177221,0.0012986020930410205,0.016652662134290733,0.015277671682835536,0.014361011381865404,0.007486059124589412,0.016423497059048203,0.019631808112443663,0.02238178901535406,0.015583225116492247,0.037430295622947064,0.0026735925444962188,0.015888778550148957,0.011305477045298296,0.012451302421510962,0.018867924528301886,0.021235963639141396,0.011763807195783363,0.00893743793445879,0.00954854480177221,0.026506760369719655,0.011152700328469942,0.015277671682835536,0.002368039110839508,0.016194331983805668,0.024597051409365214,0.010312428385913987,0.014284623023451227,0.016881827209533268,0.003819417920708884,0.010694370177984875,0.027194255595447255,0.011763807195783363,0.01840959437781682,0.02070124513024215,0.01313879764723856,0.013673516156137804,0.016576273775876556,0.019555419754029486
