,FT9,Pz,FT10,F4,AF7,FC3,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.3157894736842105,0.3263157894736842,0.0,0.0,0.25263157894736843,0.10526315789473684,0.0
FT10,0.0,0.3069306930693069,0.3465346534653465,0.0,0.0,0.24752475247524752,0.09900990099009901,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.2976190476190476,0.2976190476190476,0.0,0.0,0.2857142857142857,0.11904761904761904,0.0
FC4,0.0,0.2564102564102564,0.2564102564102564,0.0,0.0,0.2564102564102564,0.23076923076923078,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
