,Fp1,F4,F8,Fp2,AF7,FC3,P1,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.5294117647058824,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
