,Fp1,FT9,TP10,FT10,F4,AF7,AF3,AFz
Fp1,0.34,0.0,0.0,0.0,0.0,0.31,0.0,0.35
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.33695652173913043,0.0,0.0,0.0,0.0,0.32608695652173914,0.0,0.33695652173913043
AF3,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
AFz,0.32407407407407407,0.0,0.0,0.0,0.0,0.28703703703703703,0.0,0.3888888888888889
