,Fp1,F7,TP10,F4,F8,Fp2,AF7,F2
Fp1,0.3442622950819672,0.00819672131147541,0.0,0.09836065573770492,0.03278688524590164,0.19672131147540983,0.319672131147541,0.0
F7,0.0,0.3953488372093023,0.13953488372093023,0.0,0.13953488372093023,0.0,0.06976744186046512,0.2558139534883721
TP10,0.0,0.3170731707317073,0.2926829268292683,0.0,0.07317073170731707,0.0,0.0,0.3170731707317073
F4,0.2553191489361702,0.0,0.0,0.23404255319148937,0.0,0.2553191489361702,0.2553191489361702,0.0
F8,0.05172413793103448,0.08620689655172414,0.008620689655172414,0.0,0.6293103448275862,0.11206896551724138,0.008620689655172414,0.10344827586206896
Fp2,0.25742574257425743,0.0,0.0,0.1188118811881188,0.10891089108910891,0.3069306930693069,0.2079207920792079,0.0
AF7,0.24666666666666667,0.05333333333333334,0.0,0.08,0.0,0.12666666666666668,0.49333333333333335,0.0
F2,0.0,0.3,0.17142857142857143,0.0,0.2,0.0,0.0,0.32857142857142857
