,Fp1,Oz,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.39097744360902253,0.0,0.0,0.0,0.0,0.3007518796992481,0.3082706766917293,0.0
Oz,0.0,0.3977272727272727,0.0,0.4090909090909091,0.0,0.0,0.0,0.19318181818181818
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.288,0.0,0.576,0.0,0.0,0.0,0.136
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3416666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.325,0.0
AF7,0.3333333333333333,0.0,0.0,0.0,0.0,0.3162393162393162,0.3504273504273504,0.0
F2,0.0,0.34,0.0,0.34,0.0,0.0,0.0,0.32
