,Fp1,F7,P8,T8,F4,F8,Fp2,AF7
Fp1,0.32515337423312884,0.0,0.0,0.0,0.0,0.18404907975460122,0.26380368098159507,0.22699386503067484
F7,0.0,0.46634615384615385,0.019230769230769232,0.14903846153846154,0.36538461538461536,0.0,0.0,0.0
P8,0.0,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.0
T8,0.0,0.33,0.02,0.32,0.33,0.0,0.0,0.0
F4,0.0,0.4105263157894737,0.021052631578947368,0.16842105263157894,0.4,0.0,0.0,0.0
F8,0.25210084033613445,0.0,0.0,0.0,0.0,0.24369747899159663,0.25210084033613445,0.25210084033613445
Fp2,0.2733333333333333,0.0,0.0,0.0,0.0,0.2,0.28,0.24666666666666667
AF7,0.2642857142857143,0.0,0.0,0.0,0.0,0.21428571428571427,0.2642857142857143,0.2571428571428571
