,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1260053619302949,0.1260053619302949,0.1260053619302949,0.12332439678284182,0.1260053619302949,0.1260053619302949,0.12332439678284182,0.12332439678284182
parstriangularis-rh,0.1162227602905569,0.1549636803874092,0.11864406779661017,0.11138014527845036,0.15012106537530268,0.12590799031476999,0.11138014527845036,0.11138014527845036
precentral-rh,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12169312169312169,0.12698412698412698,0.12698412698412698,0.12169312169312169,0.12169312169312169
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-rh,0.11735941320293398,0.1491442542787286,0.1198044009779951,0.11246943765281174,0.1491442542787286,0.1271393643031785,0.11246943765281174,0.11246943765281174
superiorfrontal-rh,0.12371134020618557,0.13144329896907217,0.12628865979381443,0.11855670103092783,0.13144329896907217,0.13144329896907217,0.11855670103092783,0.11855670103092783
superiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
