,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,temporalpole-lh
entorhinal-lh,0.52,0.0,0.34,0.14,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6415094339622641,0.09433962264150944,0.018867924528301886,0.1320754716981132,0.07547169811320754,0.03773584905660377,0.0
frontalpole-rh,0.2,0.09230769230769231,0.4307692307692308,0.07692307692307693,0.18461538461538463,0.015384615384615385,0.0,0.0
lateralorbitofrontal-rh,0.09859154929577464,0.04225352112676056,0.11267605633802817,0.3380281690140845,0.028169014084507043,0.15492957746478872,0.22535211267605634,0.0
medialorbitofrontal-rh,0.0,0.07272727272727272,0.2,0.01818181818181818,0.5636363636363636,0.07272727272727272,0.01818181818181818,0.05454545454545454
parsorbitalis-rh,0.0,0.0847457627118644,0.05084745762711865,0.11864406779661017,0.13559322033898305,0.3728813559322034,0.23728813559322035,0.0
parstriangularis-rh,0.0,0.06451612903225806,0.0,0.1935483870967742,0.04838709677419355,0.3225806451612903,0.3709677419354839,0.0
temporalpole-lh,0.10344827586206896,0.0,0.0,0.034482758620689655,0.10344827586206896,0.0,0.0,0.7586206896551724
