subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S44,Sess01,MOTOR_EXECUTION-LEFT,0.9896316352665558,0.9999999999999998,0.9540795310505278,1.0295362124820575,bootstrap,critical,fullwin_task_hrf
S44,Sess01,MOTOR_EXECUTION-RIGHT,0.9872799163266789,0.9999999999999991,0.9392573882070813,1.0377585374404832,bootstrap,critical,fullwin_task_hrf
S44,Sess01,MOTOR_IMAGERY-LEFT,0.9675478798718237,0.9999999999999987,0.9318324763395185,1.0045637249422459,bootstrap,critical,fullwin_task_hrf
S44,Sess01,MOTOR_IMAGERY-RIGHT,0.9967562724014337,1.000000000000001,0.9519919994879672,1.0420829493087558,bootstrap,critical,fullwin_task_hrf
S44,Sess01,MOTOR_EXECUTION,0.9884557757966174,0.9999999999999994,0.9466684596288045,1.0336473749612702,bootstrap,critical,fullwin_task_hrf
S44,Sess01,MOTOR_IMAGERY,0.9821520761366287,0.9999999999999999,0.9419122379137428,1.0233233371255008,bootstrap,critical,fullwin_task_hrf
S44,Sess01,LEFT,0.9785897575691898,0.9999999999999992,0.9429560036950231,1.0170499687121517,bootstrap,critical,fullwin_task_hrf
S44,Sess01,RIGHT,0.9920180943640563,1.0,0.9456246938475242,1.0399207433746196,bootstrap,critical,fullwin_task_hrf
S44,Sess01,LEFT_vs_RIGHT,-0.013428336794866547,0.0,-0.09696473967959651,0.07142527486462746,bootstrap,delta,fullwin_task_hrf
S44,Sess01,IMAGERY_vs_EXECUTION,-0.006303699659988671,0.0,-0.09173513704752745,0.0766548774966963,bootstrap,delta,fullwin_task_hrf
S44,Sess01,ME_LEFT_vs_ME_RIGHT,0.0023517189398769567,0.0,-0.0836790063899554,0.09027882427497624,bootstrap,delta,fullwin_task_hrf
S44,Sess01,MI_LEFT_vs_MI_RIGHT,-0.02920839252961005,0.0,-0.11025047296923729,0.052571725454278684,bootstrap,delta,fullwin_task_hrf
