,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
inferiorparietal-rh,0.08547008547008547,0.19373219373219372,0.08262108262108261,0.1225071225071225,0.14245014245014245,0.09686609686609686,0.1396011396011396,0.13675213675213677
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.09900990099009901,0.13861386138613863,0.09570957095709572,0.13861386138613863,0.13861386138613863,0.11221122112211221,0.13861386138613863,0.13861386138613863
postcentral-rh,0.09063444108761329,0.14803625377643503,0.08761329305135952,0.1299093655589124,0.14803625377643503,0.1027190332326284,0.14803625377643503,0.14501510574018128
rostralmiddlefrontal-lh,0.11673151750972763,0.12840466926070038,0.11284046692607004,0.12840466926070038,0.12840466926070038,0.12840466926070038,0.12840466926070038,0.12840466926070038
rostralmiddlefrontal-rh,0.09146341463414634,0.14634146341463414,0.08841463414634146,0.13109756097560976,0.14634146341463414,0.10365853658536585,0.14634146341463414,0.14634146341463414
superiortemporal-lh,0.09259259259259259,0.14506172839506173,0.08950617283950617,0.13271604938271606,0.14506172839506173,0.10493827160493827,0.14506172839506173,0.14506172839506173
