,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
inferiorparietal-rh,0.10963455149501661,0.15171650055370986,0.10852713178294573,0.12403100775193798,0.13178294573643412,0.11406423034330011,0.13067552602436322,0.12956810631229235
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.11578947368421053,0.12982456140350876,0.11461988304093568,0.12982456140350876,0.12982456140350876,0.12046783625730995,0.12982456140350876,0.12982456140350876
postcentral-rh,0.11211778029445074,0.13363533408833522,0.11098527746319366,0.12684031710079274,0.13363533408833522,0.11664779161947905,0.13363533408833522,0.13250283125707815
rostralmiddlefrontal-lh,0.12237330037082818,0.1260815822002472,0.1211372064276885,0.1260815822002472,0.1260815822002472,0.1260815822002472,0.1260815822002472,0.1260815822002472
rostralmiddlefrontal-rh,0.1125,0.13295454545454546,0.11136363636363636,0.12727272727272726,0.13295454545454546,0.11704545454545455,0.13295454545454546,0.13295454545454546
superiortemporal-lh,0.11301369863013698,0.1324200913242009,0.11187214611872145,0.1278538812785388,0.1324200913242009,0.11757990867579908,0.1324200913242009,0.1324200913242009
