,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.13001912045889102,0.13001912045889102,0.13001912045889102,0.11089866156787763,0.13001912045889102,0.13001912045889102,0.12619502868068833,0.11281070745697896
parsopercularis-lh,0.13001912045889102,0.13001912045889102,0.13001912045889102,0.11089866156787763,0.13001912045889102,0.13001912045889102,0.12619502868068833,0.11281070745697896
parstriangularis-rh,0.13001912045889102,0.13001912045889102,0.13001912045889102,0.11089866156787763,0.13001912045889102,0.13001912045889102,0.12619502868068833,0.11281070745697896
postcentral-rh,0.12526539278131635,0.12526539278131635,0.12526539278131635,0.12314225053078556,0.12526539278131635,0.12526539278131635,0.12526539278131635,0.12526539278131635
precentral-rh,0.13001912045889102,0.13001912045889102,0.13001912045889102,0.11089866156787763,0.13001912045889102,0.13001912045889102,0.12619502868068833,0.11281070745697896
rostralmiddlefrontal-lh,0.13001912045889102,0.13001912045889102,0.13001912045889102,0.11089866156787763,0.13001912045889102,0.13001912045889102,0.12619502868068833,0.11281070745697896
rostralmiddlefrontal-rh,0.12934362934362933,0.12934362934362933,0.12934362934362933,0.11196911196911197,0.12934362934362933,0.12934362934362933,0.1274131274131274,0.1138996138996139
superiortemporal-lh,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12159329140461216,0.12578616352201258,0.12578616352201258,0.12578616352201258,0.12368972746331237
