,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
caudalmiddlefrontal-rh,0.0,0.2736842105263158,0.06315789473684211,0.22105263157894736,0.031578947368421054,0.24210526315789474,0.15789473684210525,0.010526315789473684
postcentral-lh,0.0,0.10112359550561797,0.449438202247191,0.14606741573033707,0.06741573033707865,0.10112359550561797,0.1348314606741573,0.0
postcentral-rh,0.0,0.18253968253968253,0.0873015873015873,0.24603174603174602,0.07142857142857142,0.24603174603174602,0.15079365079365079,0.015873015873015872
rostralmiddlefrontal-lh,0.0,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.425531914893617,0.10638297872340426,0.2765957446808511,0.0
superiorparietal-lh,0.0,0.2072072072072072,0.05405405405405406,0.22522522522522523,0.06306306306306306,0.2702702702702703,0.16216216216216217,0.018018018018018018
superiortemporal-rh,0.04,0.1,0.09,0.16,0.16,0.15,0.3,0.0
supramarginal-lh,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.7
