,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.625,0.10416666666666667,0.125,0.0,0.0,0.10416666666666667,0.0,0.041666666666666664
postcentral-lh,0.08196721311475409,0.6885245901639344,0.09836065573770492,0.0,0.0,0.13114754098360656,0.0,0.0
postcentral-rh,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1,0.16666666666666666,0.25555555555555554,0.08888888888888889,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.1864406779661017,0.3389830508474576,0.1864406779661017,0.1864406779661017,0.0,0.1016949152542373
superiorparietal-lh,0.0,0.0,0.25396825396825395,0.15873015873015872,0.23809523809523808,0.2698412698412698,0.07936507936507936,0.0
superiorparietal-rh,0.04040404040404041,0.0707070707070707,0.24242424242424243,0.10101010101010101,0.16161616161616163,0.29292929292929293,0.09090909090909091,0.0
superiortemporal-rh,0.0,0.0,0.25925925925925924,0.0,0.18518518518518517,0.25925925925925924,0.2962962962962963,0.0
supramarginal-lh,0.05,0.0,0.0,0.175,0.0,0.025,0.0,0.75
