,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.34615384615384615,0.05128205128205128,0.05128205128205128,0.14102564102564102,0.08974358974358974,0.10256410256410256,0.16666666666666666,0.05128205128205128
parstriangularis-rh,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.15151515151515152,0.0,0.6363636363636364,0.12121212121212122,0.0,0.0,0.09090909090909091,0.0
postcentral-rh,0.2,0.0,0.014285714285714285,0.2857142857142857,0.1,0.15714285714285714,0.17142857142857143,0.07142857142857142
rostralmiddlefrontal-lh,0.1,0.0,0.0,0.1,0.44285714285714284,0.12857142857142856,0.1,0.12857142857142856
superiorparietal-lh,0.12658227848101267,0.0,0.0,0.16455696202531644,0.11392405063291139,0.2911392405063291,0.189873417721519,0.11392405063291139
superiorparietal-rh,0.18181818181818182,0.0,0.011363636363636364,0.1590909090909091,0.07954545454545454,0.17045454545454544,0.29545454545454547,0.10227272727272728
supramarginal-lh,0.07142857142857142,0.0,0.0,0.07142857142857142,0.12857142857142856,0.11428571428571428,0.11428571428571428,0.5
