,Fp1,F7,FT9,P7,Fp2,P5,AF8,F2
Fp1,0.36768802228412256,0.0,0.0,0.12256267409470752,0.28133704735376047,0.022284122562674095,0.20612813370473537,0.0
F7,0.0,0.5124555160142349,0.41637010676156583,0.0,0.0,0.0,0.0,0.0711743772241993
FT9,0.0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.0,0.0
P7,0.13815789473684212,0.0,0.0,0.6546052631578947,0.14144736842105263,0.0,0.06578947368421052,0.0
Fp2,0.33003300330033003,0.0,0.0,0.1419141914191419,0.35973597359735976,0.026402640264026403,0.1419141914191419,0.0
P5,0.10975609756097561,0.0,0.0,0.0,0.10975609756097561,0.3780487804878049,0.10975609756097561,0.2926829268292683
AF8,0.2526690391459075,0.0,0.0,0.07473309608540925,0.14590747330960854,0.028469750889679714,0.498220640569395,0.0
F2,0.0,0.0706713780918728,0.0,0.0,0.0,0.08480565371024736,0.0,0.8445229681978799
