,Fp1,F7,FT9,P7,Fp2,P5,AF8,F2
Fp1,0.3068181818181818,0.0,0.0,0.0,0.2840909090909091,0.09090909090909091,0.3181818181818182,0.0
F7,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.5128205128205128
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3058823529411765,0.0,0.0,0.0,0.29411764705882354,0.09411764705882353,0.3058823529411765,0.0
P5,0.2571428571428571,0.0,0.0,0.0,0.2571428571428571,0.22857142857142856,0.2571428571428571,0.0
AF8,0.3068181818181818,0.0,0.0,0.0,0.2840909090909091,0.09090909090909091,0.3181818181818182,0.0
F2,0.0,0.20202020202020202,0.0,0.0,0.0,0.0,0.0,0.797979797979798
