,Fp1,F7,FT9,P7,Fp2,P5,AF8,F2
Fp1,0.32432432432432434,0.0,0.0,0.33783783783783783,0.33783783783783783,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.3,0.0,0.0,0.3875,0.3125,0.0,0.0,0.0
Fp2,0.32,0.0,0.0,0.3466666666666667,0.3333333333333333,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.48936170212765956,0.0,0.5106382978723404
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.22018348623853212,0.0,0.7798165137614679
