,Fp1,F7,FT9,P7,Fp2,P5,AF8,F2
Fp1,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.0
F7,0.0,0.5223880597014925,0.47761194029850745,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5026178010471204,0.4973821989528796,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3620689655172414,0.0,0.0,0.0,0.0,0.0,0.6379310344827587,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
