,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.15503875968992248,0.14728682170542637,0.06976744186046512,0.15503875968992248,0.13178294573643412,0.13178294573643412,0.13178294573643412,0.07751937984496124
inferiorparietal-rh,0.13970588235294118,0.16176470588235295,0.09558823529411764,0.14705882352941177,0.125,0.125,0.1323529411764706,0.07352941176470588
parsopercularis-lh,0.11428571428571428,0.17142857142857143,0.2,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.14285714285714285,0.0
superiorfrontal-rh,0.15151515151515152,0.15151515151515152,0.07575757575757576,0.15151515151515152,0.12878787878787878,0.12878787878787878,0.13636363636363635,0.07575757575757576
superiorparietal-lh,0.14285714285714285,0.15079365079365079,0.07142857142857142,0.15079365079365079,0.1349206349206349,0.1349206349206349,0.1349206349206349,0.07936507936507936
superiortemporal-lh,0.136,0.152,0.08,0.144,0.136,0.136,0.144,0.072
superiortemporal-rh,0.13385826771653545,0.15748031496062992,0.08661417322834646,0.14173228346456693,0.13385826771653545,0.13385826771653545,0.14173228346456693,0.07086614173228346
supramarginal-lh,0.09482758620689655,0.08620689655172414,0.0,0.09482758620689655,0.07758620689655173,0.06896551724137931,0.06896551724137931,0.5086206896551724
