,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.136986301369863,0.1232876712328767,0.1232876712328767,0.1506849315068493,0.1643835616438356,0.1643835616438356,0.136986301369863,0.0
parsopercularis-lh,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.16666666666666666,0.15151515151515152,0.13636363636363635,0.0
parstriangularis-rh,0.14925373134328357,0.11940298507462686,0.13432835820895522,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.14925373134328357,0.0
superiorfrontal-rh,0.13513513513513514,0.10810810810810811,0.12162162162162163,0.16216216216216217,0.17567567567567569,0.16216216216216217,0.13513513513513514,0.0
superiorparietal-lh,0.125,0.1125,0.1125,0.15,0.2125,0.1625,0.125,0.0
superiortemporal-lh,0.1282051282051282,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.16666666666666666,0.1282051282051282,0.0
superiortemporal-rh,0.14285714285714285,0.11428571428571428,0.12857142857142856,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.14285714285714285,0.0
supramarginal-lh,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.46153846153846156
