,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.14130434782608695,0.15217391304347827,0.13043478260869565,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.15217391304347827,0.010869565217391304
inferiorparietal-rh,0.13978494623655913,0.16129032258064516,0.12903225806451613,0.13978494623655913,0.13978494623655913,0.12903225806451613,0.15053763440860216,0.010752688172043012
parsopercularis-lh,0.14444444444444443,0.14444444444444443,0.13333333333333333,0.14444444444444443,0.14444444444444443,0.13333333333333333,0.14444444444444443,0.011111111111111112
superiorfrontal-rh,0.14130434782608695,0.15217391304347827,0.13043478260869565,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.15217391304347827,0.010869565217391304
superiorparietal-lh,0.14130434782608695,0.15217391304347827,0.13043478260869565,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.15217391304347827,0.010869565217391304
superiortemporal-lh,0.14444444444444443,0.14444444444444443,0.13333333333333333,0.14444444444444443,0.14444444444444443,0.13333333333333333,0.14444444444444443,0.011111111111111112
superiortemporal-rh,0.13978494623655913,0.16129032258064516,0.12903225806451613,0.13978494623655913,0.13978494623655913,0.12903225806451613,0.15053763440860216,0.010752688172043012
supramarginal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
