,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.14049586776859505,0.14049586776859505,0.09917355371900827,0.1487603305785124,0.1487603305785124,0.14049586776859505,0.1322314049586777,0.049586776859504134
inferiorparietal-rh,0.1440677966101695,0.15254237288135594,0.1016949152542373,0.1440677966101695,0.1440677966101695,0.13559322033898305,0.13559322033898305,0.0423728813559322
parsopercularis-lh,0.12871287128712872,0.12871287128712872,0.22772277227722773,0.12871287128712872,0.12871287128712872,0.1188118811881188,0.12871287128712872,0.009900990099009901
superiorfrontal-rh,0.13385826771653545,0.13385826771653545,0.09448818897637795,0.14960629921259844,0.15748031496062992,0.14173228346456693,0.12598425196850394,0.06299212598425197
superiorparietal-lh,0.1328125,0.1328125,0.09375,0.1484375,0.15625,0.140625,0.125,0.0703125
superiortemporal-lh,0.136,0.128,0.096,0.152,0.16,0.144,0.12,0.064
superiortemporal-rh,0.1415929203539823,0.1592920353982301,0.10619469026548672,0.1415929203539823,0.1415929203539823,0.13274336283185842,0.1415929203539823,0.035398230088495575
supramarginal-lh,0.06451612903225806,0.053763440860215055,0.021505376344086023,0.08602150537634409,0.0967741935483871,0.08602150537634409,0.043010752688172046,0.5483870967741935
