,Fp1,T7,O1,Oz,Fp2,F1,PO7,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.4634146341463415,0.0,0.2073170731707317,0.0,0.32926829268292684,0.0,0.0
O1,0.0,0.0,0.37098344693281404,0.3076923076923077,0.0,0.3213242453748783,0.0,0.0
Oz,0.0,0.013297872340425532,0.28368794326241137,0.3528368794326241,0.0,0.350177304964539,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.021331058020477817,0.28498293515358364,0.3370307167235495,0.0,0.35665529010238906,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
