,Fp1,T7,O1,Oz,Fp2,F1,PO7,AF4
Fp1,0.6164251207729469,0.0,0.0,0.0,0.38357487922705313,0.0,0.0,0.0
T7,0.0,0.5303830911492734,0.0,0.12681638044914134,0.0,0.15191545574636725,0.11294583883751651,0.07793923381770146
O1,0.0,0.0,0.6056603773584905,0.23867924528301887,0.0,0.15566037735849056,0.0,0.0
Oz,0.0,0.07339449541284404,0.19571865443425077,0.4124617737003058,0.0,0.2511467889908257,0.0672782874617737,0.0
Fp2,0.46371681415929206,0.0,0.0,0.0,0.536283185840708,0.0,0.0,0.0
F1,0.0,0.07236631444124239,0.1069484470060839,0.21101504963176432,0.0,0.4908741594620557,0.11879602945885366,0.0
PO7,0.0,0.0800561797752809,0.0,0.08426966292134831,0.0,0.17462546816479402,0.5917602996254682,0.06928838951310862
AF4,0.0,0.133032694475761,0.0,0.0,0.0,0.0,0.16910935738444194,0.6978579481397971
