,Fp1,T7,O1,Oz,Fp2,F1,PO7,AF4
Fp1,0.5227606461086637,0.0,0.0,0.0,0.47723935389133626,0.0,0.0,0.0
T7,0.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.3047337278106509,0.34911242603550297
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4609878310665712,0.0,0.0,0.0,0.5390121689334287,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.25,0.0,0.0,0.0,0.0,0.38366336633663367,0.36633663366336633
AF4,0.0,0.133032694475761,0.0,0.0,0.0,0.0,0.16910935738444194,0.6978579481397971
