,Fp1,TP10,F8,Fp2,AF7,AFz,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.7307692307692307,0.0,0.0,0.2692307692307692,0.0,0.0,0.0
F8,0.0,0.0,0.46875,0.0,0.0,0.0,0.3125,0.21875
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.36538461538461536,0.25
AF8,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.2894736842105263,0.34210526315789475
