,Fp1,TP10,F8,Fp2,AF7,AFz,F5,AF8
Fp1,0.4,0.0,0.0,0.3384615384615385,0.0,0.0,0.0,0.26153846153846155
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3728813559322034,0.0,0.0,0.3559322033898305,0.0,0.0,0.0,0.2711864406779661
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34,0.0,0.0,0.34,0.0,0.0,0.0,0.32
