,Fp1,TP10,FT10,F8,Fp2,AFz,AF8,F2
Fp1,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
