,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.34831460674157305,0.0,0.3146067415730337,0.33707865168539325,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.31875,0.0,0.0,0.0625,0.15625,0.30625,0.15625
parsopercularis-lh,0.2014388489208633,0.0,0.4028776978417266,0.38848920863309355,0.0,0.007194244604316547,0.0,0.0
rostralmiddlefrontal-lh,0.2127659574468085,0.0,0.3900709219858156,0.3900709219858156,0.0,0.0070921985815602835,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.1694915254237288,0.0,0.0,0.6610169491525424,0.0,0.1694915254237288,0.0
superiortemporal-lh,0.0,0.19834710743801653,0.008264462809917356,0.008264462809917356,0.0,0.2644628099173554,0.24793388429752067,0.2727272727272727
superiortemporal-rh,0.0,0.2774566473988439,0.0,0.0,0.057803468208092484,0.1791907514450867,0.3063583815028902,0.1791907514450867
supramarginal-lh,0.0,0.20168067226890757,0.0,0.0,0.0,0.2689075630252101,0.25210084033613445,0.2773109243697479
