,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.23404255319148937,0.19148936170212766,0.0,0.23404255319148937,0.0851063829787234,0.0,0.2553191489361702
isthmuscingulate-rh,0.0,0.17073170731707318,0.34146341463414637,0.0,0.17073170731707318,0.0,0.0,0.3170731707317073
lingual-rh,0.38461538461538464,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.23404255319148937,0.19148936170212766,0.0,0.23404255319148937,0.0851063829787234,0.0,0.2553191489361702
paracentral-lh,0.0,0.23809523809523808,0.09523809523809523,0.0,0.23809523809523808,0.19047619047619047,0.0,0.23809523809523808
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
parahippocampal-rh,0.0,0.1896551724137931,0.25862068965517243,0.0,0.1896551724137931,0.06896551724137931,0.0,0.29310344827586204
