,Fp1,F3,FT9,FT10,Fp2,AFz,AF4,F2
Fp1,0.3941176470588235,0.0,0.0,0.0,0.20588235294117646,0.4,0.0,0.0
F3,0.0,0.20422535211267606,0.2112676056338028,0.2112676056338028,0.0,0.0,0.1619718309859155,0.2112676056338028
FT9,0.0,0.18633540372670807,0.2360248447204969,0.22981366459627328,0.0,0.0,0.14285714285714285,0.20496894409937888
FT10,0.0,0.189873417721519,0.22784810126582278,0.22784810126582278,0.0,0.0,0.14556962025316456,0.2088607594936709
Fp2,0.33653846153846156,0.0,0.0,0.0,0.3269230769230769,0.33653846153846156,0.0,0.0
AFz,0.38857142857142857,0.0,0.0,0.0,0.2,0.4114285714285714,0.0,0.0
AF4,0.0,0.20175438596491227,0.20175438596491227,0.20175438596491227,0.0,0.0,0.19298245614035087,0.20175438596491227
F2,0.0,0.18791946308724833,0.2214765100671141,0.2214765100671141,0.0,0.0,0.15436241610738255,0.21476510067114093
