,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3275862068965517,0.33620689655172414,0.0,0.0,0.0,0.0,0.0,0.33620689655172414
frontalpole-rh,0.10955056179775281,0.4297752808988764,0.0,0.0,0.0,0.0,0.09831460674157304,0.36235955056179775
inferiortemporal-rh,0.0,0.0,0.3741721854304636,0.15562913907284767,0.09933774834437085,0.3708609271523179,0.0,0.0
insula-rh,0.0,0.0,0.29559748427672955,0.2893081761006289,0.11949685534591195,0.29559748427672955,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.2727272727272727,0.19090909090909092,0.2636363636363636,0.2727272727272727,0.0,0.0
parahippocampal-rh,0.0,0.0,0.37012987012987014,0.1525974025974026,0.09740259740259741,0.37987012987012986,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.32673267326732675,0.0,0.0,0.0,0.0,0.33663366336633666,0.33663366336633666
rostralanteriorcingulate-rh,0.11854103343465046,0.3860182370820669,0.0,0.0,0.0,0.0,0.10638297872340426,0.3890577507598784
