,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.27902946273830154,0.12131715771230503,0.0,0.10745233968804159,0.11091854419410745,0.14558058925476602,0.12478336221837089,0.11091854419410745
frontalpole-rh,0.07195767195767196,0.1746031746031746,0.0,0.14179894179894179,0.12486772486772486,0.1693121693121693,0.14708994708994708,0.17037037037037037
lateraloccipital-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.06191950464396285,0.13828689370485037,0.0,0.19401444788441694,0.17647058823529413,0.15583075335397317,0.13519091847265222,0.13828689370485037
medialorbitofrontal-lh,0.06739130434782609,0.1282608695652174,0.0,0.18804347826086956,0.2108695652173913,0.14891304347826087,0.1282608695652174,0.1282608695652174
medialorbitofrontal-rh,0.0803921568627451,0.1588235294117647,0.0,0.14607843137254903,0.13431372549019607,0.18823529411764706,0.1392156862745098,0.15294117647058825
rostralanteriorcingulate-lh,0.07954545454545454,0.16022727272727272,0.0,0.15113636363636362,0.1340909090909091,0.16136363636363638,0.16022727272727272,0.1534090909090909
rostralanteriorcingulate-rh,0.06717226435536294,0.1722643553629469,0.0,0.14517876489707476,0.1267605633802817,0.1668472372697725,0.14409534127843987,0.17768147345612134
