,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.5897435897435898,0.0,0.06153846153846154,0.015384615384615385,0.2205128205128205,0.05641025641025641,0.05641025641025641,0.0
frontalpole-rh,0.0,0.5487179487179488,0.06666666666666667,0.010256410256410256,0.08717948717948718,0.10256410256410256,0.14358974358974358,0.041025641025641026
lateralorbitofrontal-lh,0.10204081632653061,0.04591836734693878,0.5561224489795918,0.025510204081632654,0.10714285714285714,0.08673469387755102,0.0,0.07653061224489796
parahippocampal-lh,0.006578947368421052,0.02631578947368421,0.05921052631578947,0.4407894736842105,0.0,0.14473684210526316,0.1513157894736842,0.17105263157894737
parsorbitalis-lh,0.17266187050359713,0.0539568345323741,0.0539568345323741,0.0,0.4568345323741007,0.15467625899280577,0.08992805755395683,0.017985611510791366
parstriangularis-lh,0.02527075812274368,0.07581227436823104,0.09747292418772563,0.06859205776173286,0.12274368231046931,0.3862815884476534,0.1299638989169675,0.09386281588447654
rostralanteriorcingulate-lh,0.02112676056338028,0.11971830985915492,0.02112676056338028,0.09859154929577464,0.07042253521126761,0.16901408450704225,0.39436619718309857,0.1056338028169014
temporalpole-lh,0.011627906976744186,0.05813953488372093,0.12209302325581395,0.11627906976744186,0.0755813953488372,0.16279069767441862,0.13372093023255813,0.31976744186046513
