,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-lh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.45652173913043476,0.0,0.06521739130434782,0.0,0.45652173913043476,0.0,0.021739130434782608,0.0
frontalpole-rh,0.0,0.2,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.26666666666666666
lateralorbitofrontal-lh,0.09782608695652174,0.043478260869565216,0.3695652173913043,0.05434782608695652,0.15217391304347827,0.11956521739130435,0.0,0.16304347826086957
parahippocampal-lh,0.0,0.03125,0.0703125,0.34375,0.0,0.171875,0.1796875,0.203125
parsorbitalis-lh,0.35,0.0,0.13333333333333333,0.0,0.45,0.0,0.03333333333333333,0.03333333333333333
parstriangularis-lh,0.0,0.026785714285714284,0.15178571428571427,0.16964285714285715,0.0,0.2857142857142857,0.13392857142857142,0.23214285714285715
rostralanteriorcingulate-lh,0.0,0.0,0.026785714285714284,0.25,0.0,0.1875,0.32142857142857145,0.21428571428571427
temporalpole-lh,0.014388489208633094,0.02877697841726619,0.1510791366906475,0.14388489208633093,0.04316546762589928,0.17985611510791366,0.11510791366906475,0.3237410071942446
