,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.4307692307692308,0.06923076923076923,0.03076923076923077,0.19230769230769232,0.06153846153846154,0.0,0.11538461538461539,0.1
frontalpole-lh,0.08823529411764706,0.3897058823529412,0.22058823529411764,0.0,0.04411764705882353,0.1323529411764706,0.08823529411764706,0.03676470588235294
frontalpole-rh,0.0,0.2857142857142857,0.36507936507936506,0.015873015873015872,0.1111111111111111,0.14285714285714285,0.07142857142857142,0.007936507936507936
medialorbitofrontal-lh,0.18840579710144928,0.0,0.007246376811594203,0.42028985507246375,0.17391304347826086,0.10869565217391304,0.09420289855072464,0.007246376811594203
rostralanteriorcingulate-lh,0.034782608695652174,0.08695652173913043,0.14782608695652175,0.1565217391304348,0.3130434782608696,0.24347826086956523,0.017391304347826087,0.0
rostralanteriorcingulate-rh,0.0,0.1504424778761062,0.12389380530973451,0.09734513274336283,0.17699115044247787,0.3274336283185841,0.12389380530973451,0.0
temporalpole-lh,0.10476190476190476,0.0761904761904762,0.047619047619047616,0.13333333333333333,0.0,0.09523809523809523,0.4857142857142857,0.05714285714285714
transversetemporal-lh,0.17857142857142858,0.03571428571428571,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,0.5952380952380952
