,Fz,FC5,Oz,O2,CP3,PO4,PO8,AF8
Fz,0.14606741573033707,0.07865168539325842,0.15730337078651685,0.0,0.14606741573033707,0.15730337078651685,0.15730337078651685,0.15730337078651685
FC5,0.14583333333333334,0.125,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.14583333333333334
Oz,0.10526315789473684,0.05263157894736842,0.19548872180451127,0.0,0.10526315789473684,0.19548872180451127,0.19548872180451127,0.15037593984962405
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP3,0.14606741573033707,0.07865168539325842,0.15730337078651685,0.0,0.14606741573033707,0.15730337078651685,0.15730337078651685,0.15730337078651685
PO4,0.10526315789473684,0.05263157894736842,0.19548872180451127,0.0,0.10526315789473684,0.19548872180451127,0.19548872180451127,0.15037593984962405
PO8,0.10526315789473684,0.05263157894736842,0.19548872180451127,0.0,0.10526315789473684,0.19548872180451127,0.19548872180451127,0.15037593984962405
AF8,0.12280701754385964,0.06140350877192982,0.17543859649122806,0.0,0.12280701754385964,0.17543859649122806,0.17543859649122806,0.16666666666666666
