,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.16326530612244897
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.16326530612244897
lateralorbitofrontal-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.16326530612244897
paracentral-lh,0.14583333333333334,0.0,0.14583333333333334,0.14583333333333334,0.125,0.14583333333333334,0.14583333333333334,0.14583333333333334
paracentral-rh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.16326530612244897
rostralanteriorcingulate-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.16326530612244897
rostralanteriorcingulate-rh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.14285714285714285,0.14285714285714285,0.16326530612244897
