,Fp1,P3,TP10,Fp2,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.29411764705882354,0.0,0.0,0.3235294117647059,0.0,0.3235294117647059,0.058823529411764705
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.2702702702702703,0.0,0.0,0.35135135135135137,0.0,0.32432432432432434,0.05405405405405406
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.2702702702702703,0.0,0.0,0.35135135135135137,0.0,0.32432432432432434,0.05405405405405406
PO8,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.18181818181818182
