,Fp1,P3,TP10,Fp2,F5,PO3,POz,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.46,0.0,0.0,0.24,0.0,0.18,0.12
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.2894736842105263,0.0,0.0,0.3157894736842105,0.0,0.23684210526315788,0.15789473684210525
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2571428571428571,0.17142857142857143
PO8,0.0,0.25925925925925924,0.0,0.0,0.25925925925925924,0.0,0.25925925925925924,0.2222222222222222
