,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.22,0.24,0.24,0.0,0.0,0.22,0.06,0.02
Cz,0.21568627450980393,0.23529411764705882,0.2549019607843137,0.0,0.0,0.21568627450980393,0.058823529411764705,0.0196078431372549
F5,0.21568627450980393,0.23529411764705882,0.2549019607843137,0.0,0.0,0.21568627450980393,0.058823529411764705,0.0196078431372549
P5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.4074074074074074,0.5925925925925926,0.0,0.0,0.0
POz,0.22,0.24,0.24,0.0,0.0,0.22,0.06,0.02
F6,0.2,0.2,0.2,0.0,0.0,0.2,0.15,0.05
AF8,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091
