,F7,P3,Cz,F5,P1,PO3,POz,PO8
F7,0.3787878787878788,0.0,0.0,0.0,0.36363636363636365,0.25757575757575757,0.0,0.0
P3,0.0,0.20634920634920634,0.1746031746031746,0.2222222222222222,0.0,0.0,0.20634920634920634,0.19047619047619047
Cz,0.0,0.2033898305084746,0.1864406779661017,0.2033898305084746,0.0,0.0,0.2033898305084746,0.2033898305084746
F5,0.0,0.203125,0.171875,0.234375,0.0,0.0,0.203125,0.1875
P1,0.38235294117647056,0.0,0.0,0.0,0.36764705882352944,0.25,0.0,0.0
PO3,0.34,0.0,0.0,0.0,0.34,0.32,0.0,0.0
POz,0.0,0.20634920634920634,0.1746031746031746,0.2222222222222222,0.0,0.0,0.20634920634920634,0.19047619047619047
PO8,0.0,0.1780821917808219,0.1506849315068493,0.1780821917808219,0.0,0.0,0.1780821917808219,0.3150684931506849
