,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.23076923076923078,0.19230769230769232,0.25,0.0,0.0,0.23076923076923078,0.09615384615384616,0.0
Cz,0.22916666666666666,0.20833333333333334,0.22916666666666666,0.0,0.0,0.22916666666666666,0.10416666666666667,0.0
F5,0.2222222222222222,0.18518518518518517,0.2777777777777778,0.0,0.0,0.2222222222222222,0.09259259259259259,0.0
P5,0.0,0.0,0.0,0.631578947368421,0.3684210526315789,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.5185185185185185,0.48148148148148145,0.0,0.0,0.0
POz,0.23076923076923078,0.19230769230769232,0.25,0.0,0.0,0.23076923076923078,0.09615384615384616,0.0
F6,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.0,0.0,0.20689655172413793,0.1724137931034483,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
