,Fp1,P3,P7,O1,Fp2,P5,PO3,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.325,0.0,0.0,0.325,0.35,0.0
O1,0.0,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.4857142857142857
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.325,0.0,0.0,0.325,0.35,0.0
PO3,0.0,0.0,0.3170731707317073,0.0,0.0,0.3170731707317073,0.36585365853658536,0.0
PO8,0.0,0.0,0.0,0.48717948717948717,0.0,0.0,0.0,0.5128205128205128
