,Fp1,P3,TP10,Fp2,F5,PO3,POz,PO8
Fp1,0.2,0.1,0.0,0.23333333333333334,0.23333333333333334,0.0,0.23333333333333334,0.0
P3,0.21052631578947367,0.15789473684210525,0.0,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,0.0
TP10,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
Fp2,0.1875,0.09375,0.0,0.25,0.25,0.0,0.21875,0.0
F5,0.1875,0.09375,0.0,0.25,0.25,0.0,0.21875,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.1875,0.09375,0.0,0.25,0.25,0.0,0.21875,0.0
PO8,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.5151515151515151
