,F7,P3,Cz,F5,P1,PO3,POz,PO8
F7,0.39344262295081966,0.0,0.26229508196721313,0.0,0.0,0.0,0.0,0.3442622950819672
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
F5,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142,0.5,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
PO3,0.0,0.0,0.0,0.2222222222222222,0.18518518518518517,0.5925925925925926,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.35714285714285715
