,F7,P3,Cz,F5,P1,PO3,POz,PO8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.25,0.2604166666666667,0.125,0.0,0.0,0.14583333333333334,0.21875
Cz,0.0,0.25252525252525254,0.26262626262626265,0.12121212121212122,0.0,0.0,0.1414141414141414,0.2222222222222222
F5,0.0,0.20967741935483872,0.20967741935483872,0.1935483870967742,0.0,0.0,0.20967741935483872,0.1774193548387097
P1,0.0,0.0,0.0,0.0,0.52,0.48,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.4888888888888889,0.5111111111111111,0.0,0.0
POz,0.0,0.203125,0.203125,0.1875,0.0,0.0,0.234375,0.171875
PO8,0.0,0.24242424242424243,0.25252525252525254,0.12121212121212122,0.0,0.0,0.12121212121212122,0.26262626262626265
