,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.19298245614035087,0.19298245614035087,0.21052631578947367,0.0,0.0,0.21052631578947367,0.19298245614035087,0.0
Cz,0.19298245614035087,0.19298245614035087,0.21052631578947367,0.0,0.0,0.21052631578947367,0.19298245614035087,0.0
F5,0.1864406779661017,0.1864406779661017,0.23728813559322035,0.0,0.0,0.2033898305084746,0.1864406779661017,0.0
P5,0.0,0.0,0.0,0.32,0.34,0.0,0.0,0.34
PO3,0.0,0.0,0.0,0.265625,0.375,0.0,0.0,0.359375
POz,0.1896551724137931,0.1896551724137931,0.22413793103448276,0.0,0.0,0.20689655172413793,0.1896551724137931,0.0
F6,0.14666666666666667,0.14666666666666667,0.16,0.0,0.0,0.16,0.38666666666666666,0.0
AF8,0.0,0.0,0.0,0.2328767123287671,0.3424657534246575,0.0,0.0,0.4246575342465753
