,Fp1,P3,P7,O1,Fp2,P5,PO3,PO8
Fp1,0.2073170731707317,0.0,0.18292682926829268,0.0,0.21951219512195122,0.1951219512195122,0.1951219512195122,0.0
P3,0.0,0.3783783783783784,0.0,0.32432432432432434,0.0,0.0,0.0,0.2972972972972973
P7,0.1574074074074074,0.0,0.2222222222222222,0.0,0.17592592592592593,0.23148148148148148,0.21296296296296297,0.0
O1,0.0,0.3611111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.3055555555555556
Fp2,0.1956521739130435,0.0,0.18478260869565216,0.0,0.22826086956521738,0.1956521739130435,0.1956521739130435,0.0
P5,0.16666666666666666,0.0,0.21296296296296297,0.0,0.18518518518518517,0.2222222222222222,0.21296296296296297,0.0
PO3,0.17475728155339806,0.0,0.20388349514563106,0.0,0.1941747572815534,0.21359223300970873,0.21359223300970873,0.0
PO8,0.0,0.34285714285714286,0.0,0.34285714285714286,0.0,0.0,0.0,0.3142857142857143
