,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
F5,0.0,0.0,0.6774193548387096,0.0,0.0,0.25806451612903225,0.06451612903225806,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.0,0.0,0.3333333333333333,0.0,0.0,0.43333333333333335,0.23333333333333334,0.0
F6,0.0,0.13157894736842105,0.10526315789473684,0.0,0.0,0.23684210526315788,0.5263157894736842,0.0
AF8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
