,Fp1,P3,P7,O1,Fp2,P5,PO3,PO8
Fp1,0.5333333333333333,0.06666666666666667,0.0,0.0,0.4,0.0,0.0,0.0
P3,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3076923076923077,0.23076923076923078,0.0,0.0,0.46153846153846156,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
