,F7,P3,Cz,F5,P1,PO3,POz,PO8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.4482758620689655,0.27586206896551724,0.0,0.0,0.0,0.1724137931034483,0.10344827586206896
Cz,0.0,0.3902439024390244,0.36585365853658536,0.0,0.0,0.0,0.24390243902439024,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.48,0.52,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.34285714285714286,0.6571428571428571,0.0,0.0
POz,0.0,0.3448275862068966,0.3448275862068966,0.0,0.0,0.0,0.3103448275862069,0.0
PO8,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444
