,P3,Cz,F5,P5,PO3,POz,F6,AF8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.3958333333333333,0.0,0.0,0.1875,0.4166666666666667,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.5454545454545454
POz,0.0,0.0,0.28205128205128205,0.0,0.0,0.358974358974359,0.358974358974359,0.0
F6,0.0,0.0,0.3448275862068966,0.0,0.0,0.20689655172413793,0.4482758620689655,0.0
AF8,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.8484848484848485
