,Fp1,F7,TP10,FT10,AF7,P1,F6,AF8
Fp1,0.4915254237288136,0.0,0.0,0.0,0.0,0.0,0.0,0.5084745762711864
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.17365269461077845,0.0,0.0,0.0,0.0,0.0,0.0,0.8263473053892215
